Suburb,Rooms,Type,Price,Date,Bedroom2,Bathroom,Car,Landsize,Propertycount
Glenroy,3,h,765500,6/18/16,3,2,2,780,8870
Glenroy,3,t,450000,6/18/16,,,,,8870
Glenroy,3,h,807000,6/18/16,,,,,8870
Glenroy,3,t,530000,6/18/16,,,,,8870
Glenroy,3,h,565000,6/18/16,,,,,8870
Glenroy,3,u,470000,6/18/16,3,1,2,187,8870
Glenroy,3,u,482500,6/18/16,3,1,1,265,8870
Glenroy,3,h,482500,6/18/16,,,,,8870
Glenroy,3,h,600000,6/18/16,,,,,8870
Glenroy,3,h,580000,11/19/16,3,1,2,650,8870
Glenroy,3,t,550000,11/19/16,,,,,8870
Glenroy,2,t,434500,11/19/16,2,1,1,125,8870
Glenroy,2,u,620250,11/19/16,2,1,2,253,8870
Glenroy,3,h,480000,11/19/16,,,,,8870
Glenroy,3,h,710000,11/19/16,3,1,1,796,8870
Glenroy,4,h,630000,5/22/16,3,1,2,630,8870
Glenroy,2,t,420000,5/22/16,2,1,1,307,8870
Glenroy,2,h,486500,5/22/16,,,,,8870
Glenroy,3,h,600000,5/22/16,3,1,4,541,8870
Glenroy,3,h,502500,5/22/16,,,,,8870
Glenroy,3,t,550000,8/22/16,3,2,2,212,8870
Glenroy,3,u,460000,8/22/16,3,2,1,190,8870
Glenroy,3,h,582000,8/22/16,,,,,8870
Glenroy,4,h,600000,4/23/16,4,1,2,586,8870
Glenroy,3,u,400000,4/23/16,,,,,8870
Glenroy,4,h,1217500,9/24/16,4,3,2,693,8870
Glenroy,3,h,600000,9/24/16,3,1,2,599,8870
Glenroy,3,u,470000,9/24/16,,,,,8870
Glenroy,2,h,452000,9/24/16,,,,,8870
Glenroy,3,h,570000,9/24/16,3,2,2,585,8870
Glenroy,4,h,655000,9/24/16,4,1,2,695,8870
Glenroy,3,h,645000,2/25/17,,,,,8870
Glenroy,3,h,500000,2/25/17,3,1,4,677,8870
Glenroy,3,h,762700,2/25/17,3,1,4,597,8870
Glenroy,2,u,465000,2/25/17,2,1,1,176,8870
Glenroy,2,h,741250,2/25/17,2,1,1,668,8870
Glenroy,2,t,488500,6/27/16,2,2,1,190,8870
Glenroy,4,h,787500,6/27/16,4,2,2,650,8870
Glenroy,2,u,442000,6/27/16,3,1,1,245,8870
Glenroy,3,h,500000,6/27/16,,,,,8870
Glenroy,6,h,1035000,6/27/16,,,,,8870
Glenroy,2,t,484852,11/27/16,,,,,8870
Glenroy,4,h,1000000,11/27/16,4,2,8,977,8870
Glenroy,2,h,726335,11/27/16,2,1,2,590,8870
Glenroy,4,h,630000,11/27/16,4,2,2,602,8870
Glenroy,2,h,685000,11/27/16,,,,,8870
Glenroy,3,h,410000,11/27/16,,,,,8870
Glenroy,3,h,670000,11/27/16,3,1,3,705,8870
Glenroy,2,h,417000,11/27/16,2,1,1,172,8870
Glenroy,3,t,600000,11/27/16,3,1,2,258,8870
Glenroy,4,h,640000,5/28/16,,,,,8870
Glenroy,3,t,440000,5/28/16,3,2,1,215,8870
Glenroy,3,h,501000,5/28/16,3,1,1,348,8870
Glenroy,3,h,660000,8/28/16,3,1,2,657,8870
Glenroy,2,h,675000,8/28/16,,,,,8870
Glenroy,3,h,600000,8/28/16,,,,,8870
Glenroy,3,h,607000,8/28/16,,,,,8870
Glenroy,2,u,382000,8/28/16,,,,,8870
Glenroy,3,h,722000,8/28/16,3,1,3,781,8870
Glenroy,2,h,270000,7/30/16,2,1,1,155,8870
Glenroy,4,h,825000,7/30/16,4,2,4,768,8870
Glenroy,3,h,615000,7/30/16,,,,,8870
Glenroy,4,h,638000,7/30/16,4,2,1,624,8870
Gowanbrae,3,h,631000,9/3/16,3,2,2,608,1071
Gowanbrae,3,t,532000,9/3/16,3,2,1,149,1071
Gowanbrae,3,h,791000,3/4/17,,,,,1071
Gowanbrae,3,h,500000,3/4/17,3,2,1,140,1071
Gowanbrae,3,h,504000,8/6/16,3,2,1,215,1071
Gowanbrae,3,t,468000,5/7/16,3,2,2,178,1071
Gowanbrae,3,h,550000,12/10/16,,,,,1071
Gowanbrae,4,h,802500,11/12/16,4,2,2,0,1071
Gowanbrae,4,h,709000,5/14/16,4,2,2,453,1071
Gowanbrae,3,h,700000,4/16/16,3,2,2,691,1071
Gowanbrae,3,h,485000,4/16/16,3,2,1,175,1071
Gowanbrae,3,h,690000,3/18/17,,,,,1071
Gowanbrae,3,h,540000,11/19/16,3,2,1,367,1071
Gowanbrae,4,h,600000,8/22/16,,,,,1071
Gowanbrae,3,h,390000,4/23/16,3,2,1,158,1071
Gowanbrae,3,h,626000,2/25/17,,,,,1071
Gowanbrae,4,h,660000,7/26/16,,,,,1071
Gowanbrae,4,h,800000,7/26/16,4,2,2,719,1071
Gowanbrae,3,h,525000,6/27/16,3,2,1,223,1071
Gowanbrae,4,h,740000,6/27/16,4,2,2,453,1071
Gowanbrae,4,h,880000,5/28/16,,,,,1071
Hadfield,3,h,605000,9/3/16,3,1,2,597,2606
Hadfield,3,h,570000,9/3/16,,,,,2606
Hadfield,3,h,685500,9/3/16,3,1,2,724,2606
Hadfield,2,h,610000,12/3/16,2,1,1,394,2606
Hadfield,3,h,630000,12/3/16,3,1,1,604,2606
Hadfield,4,h,870000,12/3/16,4,3,5,591,2606
Hadfield,3,h,810000,3/4/17,3,2,2,592,2606
Hadfield,3,h,840000,3/4/17,3,1,2,608,2606
Hadfield,5,h,585000,6/4/16,5,2,1,590,2606
Hadfield,4,h,772500,6/4/16,3,2,2,595,2606
Hadfield,3,u,465000,6/4/16,3,1,1,225,2606
Hadfield,4,u,581000,5/7/16,,,,,2606
Hadfield,3,t,570000,11/7/16,,,,,2606
Hadfield,3,h,719000,10/8/16,3,1,4,692,2606
Hadfield,2,u,487000,9/10/16,2,1,2,198,2606
Hadfield,4,h,700000,9/10/16,2,2,2,700,2606
Hadfield,4,h,600500,9/10/16,4,2,1,462,2606
Hadfield,3,h,730000,12/10/16,3,1,2,570,2606
Hadfield,3,h,800000,12/10/16,3,2,2,565,2606
Hadfield,4,h,918000,2/11/17,4,2,2,763,2606
Hadfield,3,t,750000,6/12/16,3,2,2,301,2606
Hadfield,3,h,740000,11/12/16,3,1,1,568,2606
Hadfield,3,h,721000,11/12/16,3,1,3,539,2606
Hadfield,3,h,646000,11/12/16,3,1,2,574,2606
Hadfield,3,h,545000,11/12/16,3,2,3,230,2606
Hadfield,3,h,770000,11/12/16,3,1,2,700,2606
Hadfield,4,h,777000,8/13/16,3,1,2,700,2606
Hadfield,3,h,634000,8/13/16,,,,,2606
Hadfield,2,h,722000,8/13/16,3,3,1,580,2606
Hadfield,2,h,545000,5/14/16,2,1,3,591,2606
Hadfield,2,u,405000,10/15/16,,,,,2606
Hadfield,3,h,660000,10/15/16,,,,,2606
Hadfield,3,t,510000,4/16/16,3,2,2,234,2606
Hadfield,2,h,542500,9/17/16,2,1,1,359,2606
Hadfield,3,h,631500,6/18/16,4,1,3,593,2606
Hadfield,4,h,750074,11/19/16,4,2,1,302,2606
Hadfield,3,h,591000,5/22/16,3,1,1,557,2606
Hadfield,3,h,550000,5/22/16,3,1,3,610,2606
Hadfield,2,h,330000,5/22/16,2,1,1,249,2606
Hadfield,5,h,800000,4/23/16,5,2,1,808,2606
Hadfield,3,h,725000,9/24/16,3,2,4,560,2606
Hadfield,4,h,815000,2/25/17,4,2,2,672,2606
Hadfield,2,h,715888,2/25/17,2,1,1,613,2606
Hadfield,4,h,650000,7/26/16,4,1,4,588,2606
Hadfield,2,t,468000,7/26/16,2,1,1,137,2606
Hadfield,3,h,480000,6/27/16,,,,,2606
Hadfield,3,h,1102000,11/27/16,3,1,2,1020,2606
Hadfield,2,h,515000,11/27/16,2,1,2,345,2606
Hadfield,3,h,716000,11/27/16,3,1,2,594,2606
Hadfield,2,h,640000,11/27/16,2,1,1,612,2606
Hadfield,2,h,460000,11/27/16,2,1,4,360,2606
Hampton,2,u,895000,9/3/16,2,1,1,228,5454
Hampton,2,u,587000,9/3/16,2,1,1,0,5454
Hampton,4,h,2800000,9/3/16,3,3,2,701,5454
Hampton,2,u,720000,9/3/16,2,1,1,832,5454
Hampton,4,h,3250000,9/3/16,4,3,2,928,5454
Hampton,2,h,1871000,12/3/16,,,,,5454
Hampton,4,h,2140000,12/3/16,4,2,3,688,5454
Hampton,4,h,1600000,12/3/16,4,2,2,607,5454
Hampton,3,t,2200000,12/3/16,3,2,3,1402,5454
Hampton,3,h,1003500,12/3/16,3,1,2,289,5454
Hampton,2,u,802000,12/3/16,2,1,1,0,5454
Hampton,4,t,1500000,12/3/16,4,1,1,692,5454
Hampton,4,h,1686500,12/3/16,4,2,2,664,5454
Hampton,5,h,1400000,3/4/17,5,2,2,434,5454
Hampton,3,h,1560000,3/4/17,3,1,3,593,5454
Hampton,2,u,665000,3/4/17,,,,,5454
Hampton,2,u,680000,3/4/17,2,1,2,0,5454
Hampton,4,t,2020000,3/4/17,,,,,5454
Hampton,3,h,1715000,3/4/17,3,1,2,765,5454
Hampton,4,t,1610000,6/4/16,,,,,5454
Hampton,5,t,1750000,6/4/16,,,,,5454
Hampton,2,u,760000,8/6/16,2,1,1,90,5454
Hampton,2,u,616000,8/6/16,2,1,1,0,5454
Hampton,4,h,1680000,8/6/16,4,1,1,723,5454
Hampton,5,h,2520000,8/6/16,5,4,2,661,5454
Hampton,2,t,890000,5/7/16,1,2,2,181,5454
Hampton,3,h,1120000,5/7/16,4,2,3,373,5454
Hampton,3,h,1530000,11/7/16,,,,,5454
Hampton,4,h,3200000,9/10/16,4,3,3,760,5454
Hampton,4,h,1250000,9/10/16,4,3,2,398,5454
Hampton,4,h,2420000,9/10/16,3,3,2,560,5454
Hampton,4,h,2000000,9/10/16,4,3,4,615,5454
Hampton,4,h,2880000,9/10/16,4,3,2,687,5454
Hampton,5,h,1805000,9/10/16,4,2,2,700,5454
Hampton,3,t,1725000,12/10/16,,,,,5454
Hampton,4,h,1460000,12/10/16,4,2,2,487,5454
Hampton,3,t,1700000,12/10/16,,,,,5454
Hampton,2,h,905000,12/10/16,,,,,5454
Hampton,3,h,1403000,12/10/16,3,1,2,495,5454
Hampton,3,h,1682000,12/10/16,3,1,1,767,5454
Hampton,4,h,1875000,2/11/17,4,2,3,685,5454
Hampton,4,h,2600000,6/12/16,3,1,2,1504,5454
Hampton,2,u,685000,6/12/16,2,1,2,0,5454
Hampton,4,h,2400000,11/12/16,4,2,2,663,5454
Hampton,5,h,3470000,11/12/16,5,3,4,670,5454
Hampton,2,h,1615000,11/12/16,2,1,1,801,5454
Hampton,4,h,1450000,11/12/16,4,2,3,450,5454
Hampton,2,u,786000,8/13/16,2,1,1,162,5454
Hampton,2,u,742000,5/14/16,2,3,2,245,5454
Hampton,2,u,730000,5/14/16,,,,,5454
Hampton,3,h,1050000,10/15/16,3,2,2,357,5454
Hampton,2,h,1690000,10/15/16,2,1,1,319,5454
Hampton,3,u,810000,10/15/16,3,1,1,195,5454
Hampton,3,h,1460000,10/15/16,3,2,2,413,5454
Hampton,3,h,1620000,10/15/16,3,1,2,783,5454
Hampton,3,h,910000,10/15/16,,,,,5454
Hampton,3,h,1420000,7/16/16,3,2,2,277,5454
Hampton,4,h,2400000,9/17/16,4,2,4,802,5454
Hampton,5,h,3075000,9/17/16,3,2,2,830,5454
Hampton,3,u,1450000,3/18/17,,,,,5454
Hampton,5,h,3201000,3/18/17,5,3,2,760,5454
Hampton,2,u,875500,3/18/17,2,2,1,225,5454
Hampton,3,h,950000,3/18/17,,,,,5454
Hampton,3,t,1400000,3/18/17,3,2,1,211,5454
Hampton,3,u,1457500,3/18/17,3,2,2,0,5454
Hampton,5,h,2600000,3/18/17,5,4,2,1000,5454
Hampton,2,h,1465000,3/18/17,2,1,2,581,5454
Hampton,1,u,390000,6/18/16,,,,,5454
Hampton,5,h,1705000,6/18/16,5,2,2,648,5454
Hampton,3,h,1271000,6/18/16,,,,,5454
Hampton,3,h,1610000,6/18/16,3,1,2,569,5454
Hampton,3,h,1625000,6/18/16,,,,,5454
Hampton,2,u,750000,6/18/16,2,1,2,153,5454
Hampton,3,h,1320000,6/18/16,3,2,2,320,5454
Hampton,2,u,896000,11/19/16,2,2,2,677,5454
Hampton,3,h,1450000,11/19/16,3,2,2,413,5454
Hampton,2,u,898000,11/19/16,2,1,1,266,5454
Hampton,4,h,1515000,11/19/16,4,2,0,611,5454
Hampton,5,h,2980000,11/19/16,5,3,2,694,5454
Hampton,3,t,1405000,5/22/16,,,,,5454
Hampton,4,h,2200000,4/23/16,4,3,4,583,5454
Hampton,1,u,500000,9/24/16,1,1,1,0,5454
Hampton,3,t,1100000,9/24/16,3,2,1,355,5454
Hampton,2,u,800000,2/25/17,2,1,2,282,5454
Hampton,4,h,3325000,2/25/17,4,3,2,627,5454
Hampton,2,u,691000,2/25/17,2,1,1,0,5454
Hampton,2,u,450000,2/25/17,2,2,1,0,5454
Hampton,3,h,910000,2/25/17,,,,,5454
Hampton,2,u,738000,7/26/16,2,1,2,3414,5454
Hampton,3,t,1140000,7/26/16,3,2,2,224,5454
Hampton,3,t,1350000,7/26/16,,,,,5454
Hampton,2,u,500000,6/27/16,2,1,1,0,5454
Hampton,4,h,1460000,6/27/16,4,3,2,562,5454
Hampton,4,h,2800000,6/27/16,4,3,2,1093,5454
Hampton,3,t,820000,11/27/16,3,2,2,0,5454
Hampton,4,h,2410000,11/27/16,,,,,5454
Hampton,2,t,915500,11/27/16,2,2,1,0,5454
Hampton,4,h,1740000,11/27/16,4,3,2,414,5454
Hampton,1,h,2450000,11/27/16,1,2,0,994,5454
Hampton,4,h,1800000,5/28/16,4,2,1,667,5454
Hampton,3,h,1105000,5/28/16,,,,,5454
Hampton,4,h,1200000,5/28/16,,,,,5454
Hampton,4,t,1530000,5/28/16,,,,,5454
Hampton,4,h,2160000,5/28/16,4,2,1,577,5454
Hampton,3,h,1050000,5/28/16,,,,,5454
Hampton,3,h,1880000,8/28/16,,,,,5454
Hampton,3,h,1800000,8/28/16,2,2,2,920,5454
Hampton,3,h,2439500,8/28/16,3,2,2,662,5454
Hampton,4,h,2250000,8/28/16,5,2,2,647,5454
Hampton,4,t,1200000,7/30/16,,,,,5454
Hampton,4,h,2130000,7/30/16,4,2,2,714,5454
Hampton East,4,h,1525000,9/3/16,,,,,2356
Hampton East,2,u,400000,3/4/17,2,1,1,0,2356
Hampton East,3,t,640000,6/4/16,,,,,2356
Hampton East,3,h,1081000,6/4/16,,,,,2356
Hampton East,3,u,525000,8/6/16,,,,,2356
Hampton East,3,t,1297500,8/6/16,,,,,2356
Hampton East,4,t,1385000,12/10/16,,,,,2356
Hampton East,4,t,1325000,12/10/16,,,,,2356
Hampton East,2,u,475000,2/11/17,,,,,2356
Hampton East,3,h,952000,11/12/16,3,2,2,246,2356
Hampton East,4,t,1335000,8/13/16,,,,,2356
Hampton East,3,h,1255000,8/13/16,3,2,2,614,2356
Hampton East,2,u,725000,8/13/16,,,,,2356
Hampton East,3,t,1020000,5/14/16,2,2,2,221,2356
Hampton East,3,h,1225000,4/16/16,,,,,2356
Hampton East,3,h,939000,3/18/17,,,,,2356
Hampton East,3,h,926000,6/18/16,2,2,2,393,2356
Hampton East,3,h,1070000,11/19/16,3,1,3,583,2356
Hampton East,2,u,801000,11/19/16,2,1,1,217,2356
Hampton East,3,t,1000000,5/22/16,,,,,2356
Hampton East,3,t,1150000,8/22/16,3,2,1,0,2356
Hampton East,3,t,1025000,2/25/17,,,,,2356
Hampton East,2,u,472000,2/25/17,2,1,1,215,2356
Hampton East,3,h,1471000,2/25/17,3,2,2,732,2356
Hampton East,3,t,1270000,7/26/16,,,,,2356
Hampton East,2,h,830000,6/27/16,2,1,2,658,2356
Hampton East,2,u,522000,6/27/16,,,,,2356
Hampton East,3,h,1195000,11/27/16,3,1,2,601,2356
Hampton East,4,t,1150000,11/27/16,,,,,2356
Hampton East,4,t,1185000,5/28/16,4,3,1,300,2356
Hampton East,3,h,1300000,5/28/16,3,2,2,586,2356
Hampton East,4,h,1416000,8/28/16,4,2,2,575,2356
Hampton East,4,h,1200000,8/28/16,4,2,2,0,2356
Hampton East,3,u,865000,8/28/16,3,2,2,317,2356
Hampton East,3,h,1300000,8/28/16,,,,,2356
Hampton East,3,t,1200000,7/30/16,,,,,2356
Hawthorn,4,h,1650000,9/3/16,4,2,2,317,11308
Hawthorn,3,h,5100000,12/3/16,3,2,3,1038,11308
Hawthorn,4,h,2670000,12/3/16,4,2,1,336,11308
Hawthorn,3,h,1480000,12/3/16,3,1,0,228,11308
Hawthorn,1,u,348000,12/3/16,1,1,1,0,11308
Hawthorn,1,u,320000,12/3/16,1,1,0,0,11308
Hawthorn,3,u,1189000,12/3/16,3,1,1,181,11308
Hawthorn,2,u,610000,3/4/17,2,2,1,85,11308
Hawthorn,2,u,575000,3/4/17,2,1,1,0,11308
Hawthorn,2,u,600000,3/4/17,2,1,1,0,11308
Hawthorn,1,u,492000,3/4/17,1,1,1,0,11308
Hawthorn,2,u,891000,6/4/16,3,1,1,1585,11308
Hawthorn,2,u,806000,6/4/16,2,1,1,0,11308
Hawthorn,3,h,1575000,6/4/16,,,,,11308
Hawthorn,2,h,1155000,6/4/16,2,1,2,235,11308
Hawthorn,3,h,2000000,8/6/16,3,2,1,460,11308
Hawthorn,2,u,500000,8/6/16,2,1,1,0,11308
Hawthorn,1,u,350000,5/7/16,,,,,11308
Hawthorn,2,u,753000,5/7/16,2,1,2,0,11308
Hawthorn,1,u,330000,5/7/16,1,1,1,0,11308
Hawthorn,3,h,1420000,5/7/16,3,1,0,218,11308
Hawthorn,3,u,780000,11/7/16,,,,,11308
Hawthorn,3,u,956000,11/7/16,3,2,2,189,11308
Hawthorn,2,u,418000,11/7/16,2,1,0,1056,11308
Hawthorn,2,u,495000,11/7/16,2,1,1,0,11308
Hawthorn,2,u,525000,11/7/16,2,1,1,0,11308
Hawthorn,1,u,292000,11/7/16,1,1,0,0,11308
Hawthorn,2,u,430000,11/7/16,2,1,1,1997,11308
Hawthorn,1,u,365000,10/8/16,1,1,1,0,11308
Hawthorn,2,u,580000,10/8/16,2,1,1,1089,11308
Hawthorn,3,h,1300000,10/8/16,3,2,1,341,11308
Hawthorn,3,h,1300000,10/8/16,3,1,0,232,11308
Hawthorn,2,u,575000,10/8/16,2,2,1,0,11308
Hawthorn,2,u,500000,9/10/16,,,,,11308
Hawthorn,1,u,335000,9/10/16,1,1,1,3132,11308
Hawthorn,2,u,440000,9/10/16,2,1,1,0,11308
Hawthorn,3,u,1000000,9/10/16,3,3,2,0,11308
Hawthorn,4,h,2610000,9/10/16,4,2,7,0,11308
Hawthorn,2,u,680000,9/10/16,,,,,11308
Hawthorn,3,h,1741000,9/10/16,3,1,1,383,11308
Hawthorn,3,h,2325000,9/10/16,3,2,1,373,11308
Hawthorn,2,u,545000,12/10/16,2,1,1,0,11308
Hawthorn,2,u,655000,12/10/16,2,1,1,0,11308
Hawthorn,2,h,2920000,12/10/16,2,1,3,791,11308
Hawthorn,1,u,488000,12/10/16,1,1,1,0,11308
Hawthorn,3,h,1510000,12/10/16,3,2,2,264,11308
Hawthorn,2,u,600000,12/10/16,,,,,11308
Hawthorn,1,u,450000,3/11/17,1,1,1,0,11308
Hawthorn,3,h,2065000,6/12/16,3,1,1,351,11308
Hawthorn,1,u,390000,6/12/16,,,,,11308
Hawthorn,1,u,350000,11/12/16,1,1,1,0,11308
Hawthorn,2,u,450000,11/12/16,,,,,11308
Hawthorn,2,u,645000,11/12/16,2,1,1,0,11308
Hawthorn,3,t,1400000,11/12/16,3,2,2,299,11308
Hawthorn,3,h,1712000,11/12/16,3,1,1,342,11308
Hawthorn,2,u,520000,8/13/16,2,1,1,0,11308
Hawthorn,1,u,480000,8/13/16,1,1,1,0,11308
Hawthorn,2,u,571000,8/13/16,,,,,11308
Hawthorn,2,u,630000,8/13/16,2,1,1,71,11308
Hawthorn,4,h,3225000,8/13/16,4,2,2,665,11308
Hawthorn,2,u,517000,5/14/16,2,1,1,0,11308
Hawthorn,1,u,320000,10/15/16,1,1,1,0,11308
Hawthorn,2,h,1828500,10/15/16,2,1,0,243,11308
Hawthorn,1,u,400000,10/15/16,1,1,1,0,11308
Hawthorn,4,u,1650000,10/15/16,4,2,3,207,11308
Hawthorn,5,h,3950000,4/16/16,4,2,3,1236,11308
Hawthorn,2,u,587500,7/16/16,2,1,1,1099,11308
Hawthorn,2,u,560000,7/16/16,2,1,1,0,11308
Hawthorn,4,h,1936000,9/17/16,4,2,1,218,11308
Hawthorn,5,h,4250000,9/17/16,5,4,3,1275,11308
Hawthorn,5,h,3500000,9/17/16,5,1,3,740,11308
Hawthorn,2,u,560000,9/17/16,,,,,11308
Hawthorn,2,u,487500,9/17/16,2,1,1,0,11308
Hawthorn,3,u,630000,3/18/17,3,1,1,0,11308
Hawthorn,3,h,1560000,3/18/17,3,2,0,198,11308
Hawthorn,2,h,2265000,3/18/17,2,1,1,460,11308
Hawthorn,4,h,4300000,3/18/17,,,,,11308
Hawthorn,3,u,840000,3/18/17,3,2,2,0,11308
Hawthorn,3,h,1780000,3/18/17,3,3,2,88,11308
Hawthorn,2,u,605000,3/18/17,2,1,1,0,11308
Hawthorn,3,h,1995000,3/18/17,,,,,11308
Hawthorn,2,u,535000,6/18/16,2,1,1,1228,11308
Hawthorn,2,u,815000,6/18/16,2,1,1,0,11308
Hawthorn,3,u,1975000,6/18/16,3,2,1,0,11308
Hawthorn,2,u,445000,6/18/16,2,1,1,0,11308
Hawthorn,2,u,663000,11/19/16,2,1,1,0,11308
Hawthorn,2,u,657500,11/19/16,2,1,1,728,11308
Hawthorn,4,h,5050000,11/19/16,4,4,2,905,11308
Hawthorn,1,u,445000,11/19/16,1,1,1,0,11308
Hawthorn,2,u,750000,11/19/16,2,1,1,747,11308
Hawthorn,3,h,1180000,11/19/16,3,1,3,218,11308
Hawthorn,2,u,470000,5/22/16,2,1,1,0,11308
Hawthorn,2,u,485000,5/22/16,2,1,1,0,11308
Hawthorn,1,u,290000,5/22/16,1,1,1,1568,11308
Hawthorn,4,h,1800000,8/22/16,3,2,4,601,11308
Hawthorn,2,u,805000,8/22/16,2,1,1,0,11308
Hawthorn,3,h,1855000,8/22/16,3,1,1,304,11308
Hawthorn,3,h,1377000,8/22/16,3,1,2,314,11308
Hawthorn,2,u,665000,4/23/16,2,1,3,0,11308
Hawthorn,2,u,751000,9/24/16,2,1,1,711,11308
Hawthorn,3,h,1551000,9/24/16,3,1,1,199,11308
Hawthorn,1,u,415000,9/24/16,1,1,1,0,11308
Hawthorn,2,u,743000,9/24/16,2,1,2,0,11308
Hawthorn,1,u,420000,9/24/16,,,,,11308
Hawthorn,2,h,1535000,2/25/17,2,1,0,243,11308
Hawthorn,2,u,612500,2/25/17,2,1,1,859,11308
Hawthorn,3,h,2410000,2/25/17,3,2,0,249,11308
Hawthorn,2,u,690000,2/25/17,2,1,1,82,11308
Hawthorn,3,u,1410000,2/25/17,,,,,11308
Hawthorn,2,u,695000,7/26/16,2,1,1,3194,11308
Hawthorn,2,u,715000,11/27/16,2,1,1,0,11308
Hawthorn,3,h,2375000,11/27/16,3,2,2,472,11308
Hawthorn,2,u,530000,11/27/16,2,1,1,,11308
Hawthorn,2,u,752000,11/27/16,,,,,11308
Hawthorn,3,h,1980000,11/27/16,3,2,1,151,11308
Hawthorn,2,t,1055000,11/27/16,2,2,1,191,11308
Hawthorn,4,h,1976000,11/27/16,4,2,2,410,11308
Hawthorn,1,u,382000,5/28/16,1,1,1,0,11308
Hawthorn,1,u,275000,5/28/16,,,,,11308
Hawthorn,1,u,499000,5/28/16,1,1,1,0,11308
Hawthorn,2,u,495000,5/28/16,2,1,1,0,11308
Hawthorn,5,h,3750000,5/28/16,5,3,2,827,11308
Hawthorn,3,h,1400000,8/28/16,3,2,1,164,11308
Hawthorn,1,u,370000,8/28/16,1,1,1,0,11308
Hawthorn,2,u,627500,8/28/16,2,2,2,0,11308
Hawthorn,2,u,710000,8/28/16,2,2,1,0,11308
Hawthorn,1,u,485000,8/28/16,2,1,1,0,11308
Hawthorn,1,u,310000,8/28/16,1,1,1,0,11308
Hawthorn,3,h,3120000,8/28/16,2,1,4,677,11308
Hawthorn,1,u,393000,8/28/16,,,,,11308
Hawthorn,2,u,450000,7/30/16,2,1,1,0,11308
Hawthorn,3,h,2160000,7/30/16,3,2,2,387,11308
Heidelberg Heights,2,h,815000,9/3/16,2,1,2,589,2947
Heidelberg Heights,3,h,720000,3/4/17,3,1,0,505,2947
Heidelberg Heights,4,h,1370000,3/4/17,4,2,4,481,2947
Heidelberg Heights,2,h,757000,3/4/17,2,2,2,275,2947
Heidelberg Heights,3,h,740600,6/4/16,3,2,2,337,2947
Heidelberg Heights,3,h,580000,6/4/16,2,1,1,577,2947
Heidelberg Heights,2,t,565000,8/6/16,2,2,1,201,2947
Heidelberg Heights,5,h,1587500,8/6/16,4,5,2,599,2947
Heidelberg Heights,3,h,495000,5/7/16,,,,,2947
Heidelberg Heights,3,h,660000,5/7/16,,,,,2947
Heidelberg Heights,4,h,758500,9/10/16,2,2,3,510,2947
Heidelberg Heights,3,h,994000,12/10/16,3,2,2,807,2947
Heidelberg Heights,3,h,725000,12/10/16,3,2,1,665,2947
Heidelberg Heights,2,h,725000,12/10/16,2,1,3,577,2947
Heidelberg Heights,3,h,743000,12/10/16,3,1,0,673,2947
Heidelberg Heights,3,h,785000,12/10/16,3,1,0,592,2947
Heidelberg Heights,3,t,620000,12/10/16,3,2,2,215,2947
Heidelberg Heights,2,h,700000,12/10/16,3,2,1,608,2947
Heidelberg Heights,3,t,706750,2/11/17,3,2,2,250,2947
Heidelberg Heights,2,h,785000,2/11/17,,,,,2947
Heidelberg Heights,2,h,584000,6/12/16,2,1,1,428,2947
Heidelberg Heights,3,h,909000,11/12/16,3,2,2,585,2947
Heidelberg Heights,4,h,1086000,11/12/16,4,2,2,724,2947
Heidelberg Heights,2,h,680000,11/12/16,2,1,1,605,2947
Heidelberg Heights,2,u,440000,11/12/16,2,1,2,281,2947
Heidelberg Heights,2,h,650000,4/16/16,2,1,3,620,2947
Heidelberg Heights,5,h,890000,4/16/16,5,2,2,596,2947
Heidelberg Heights,3,h,650000,4/16/16,3,1,2,582,2947
Heidelberg Heights,3,h,659500,9/17/16,3,1,1,608,2947
Heidelberg Heights,4,h,890000,3/18/17,,,,,2947
Heidelberg Heights,3,h,755000,3/18/17,,,,,2947
Heidelberg Heights,2,h,780000,3/18/17,,,,,2947
Heidelberg Heights,3,h,725000,11/19/16,3,1,2,580,2947
Heidelberg Heights,2,u,605000,11/19/16,2,1,1,166,2947
Heidelberg Heights,8,h,770000,11/19/16,8,4,4,638,2947
Heidelberg Heights,3,h,950000,11/19/16,3,1,2,800,2947
Heidelberg Heights,4,h,856000,8/22/16,4,1,2,722,2947
Heidelberg Heights,3,h,600000,8/22/16,3,2,2,251,2947
Heidelberg Heights,2,u,450000,4/23/16,2,1,1,0,2947
Heidelberg Heights,3,t,620000,4/23/16,,,,,2947
Heidelberg Heights,2,h,675000,9/24/16,,,,,2947
Heidelberg Heights,2,h,1060000,2/25/17,2,1,0,837,2947
Heidelberg Heights,3,h,850000,2/25/17,3,1,1,590,2947
Heidelberg Heights,2,u,570000,2/25/17,,,,,2947
Heidelberg Heights,2,h,510000,2/25/17,2,1,2,244,2947
Heidelberg Heights,3,h,1100000,2/25/17,3,1,0,613,2947
Heidelberg Heights,3,h,915000,2/25/17,3,1,1,748,2947
Heidelberg Heights,2,u,400000,7/26/16,2,1,1,127,2947
Heidelberg Heights,2,h,526000,6/27/16,2,1,1,310,2947
Heidelberg Heights,2,h,570000,11/27/16,2,1,3,428,2947
Heidelberg Heights,3,h,550000,11/27/16,3,1,1,420,2947
